"Customer ID","Purchase Date","Product Category","Product Price","Quantity","Total Purchase Amount","Payment Method","Customer Age","Returns","Customer Name","Gender","Churn"
"49485","2020-01-28","Electronics","397","3","1245","Credit Card","31","1","Kristin Salas","Female","0"
"45053","2022-08-03","Home","264","3","4146","PayPal","26","1","Michael May","Male","0"
"45053","2023-07-28","Books","393","5","4695","Credit Card","26","1","Michael May","Male","0"
"45053","2022-07-07","Clothing","411","3","1440","Cash","26","0","Michael May","Male","0"
"45053","2020-12-02","Books","460","2","1838","Credit Card","26","0","Michael May","Male","0"
"45053","2022-09-28","Clothing","186","1","4258","PayPal","26","1","Michael May","Male","0"
"45053","2020-11-15","Clothing","469","5","4742","Credit Card","26","0","Michael May","Male","0"
"45053","2022-08-05","Home","106","4","2244","PayPal","26","1","Michael May","Male","0"
"45053","2022-05-03","Electronics","369","4","1262","Credit Card","26","0","Michael May","Male","0"
"45053","2022-11-09","Home","390","1","1916","Credit Card","26","1","Michael May","Male","0"
"45053","2022-04-30","Clothing","89","3","4914","Cash","26","1","Michael May","Male","0"
"48527","2021-03-19","Books","297","2","5041","PayPal","70","1","Philip Thomas","Male","0"
"48527","2022-01-26","Home","96","4","1379","Cash","70","0","Philip Thomas","Male","0"
"48527","2022-03-31","Books","295","4","1171","Credit Card","70","1","Philip Thomas","Male","0"
"48527","2022-05-03","Books","119","4","2844","Cash","70","1","Philip Thomas","Male","0"
"48527","2023-07-06","Clothing","297","2","4931","Cash","70","1","Philip Thomas","Male","0"
"48527","2021-05-01","Electronics","126","5","893","PayPal","70","1","Philip Thomas","Male","0"
"48527","2020-06-29","Clothing","67","2","790","Credit Card","70","0","Philip Thomas","Male","0"
"48527","2022-08-24","Clothing","125","5","2811","Credit Card","70","1","Philip Thomas","Male","0"
"48330","2023-01-15","Books","207","1","3953","Credit Card","32","0","Michael Brown","Female","0"
"48330","2022-01-11","Home","215","5","2087","PayPal","32","1","Michael Brown","Female","0"
"48330","2021-01-21","Electronics","91","2","4913","PayPal","32","1","Michael Brown","Female","0"
"48330","2022-06-15","Books","16","5","3266","Credit Card","32","1","Michael Brown","Female","0"
"48330","2022-05-20","Home","348","3","4988","Cash","32","1","Michael Brown","Female","0"
"48330","2021-04-19","Books","294","2","2857","PayPal","32","1","Michael Brown","Female","0"
"48330","2022-02-04","Books","494","2","4055","Credit Card","32","1","Michael Brown","Female","0"
"48330","2021-04-08","Clothing","219","2","2907","Credit Card","32","0","Michael Brown","Female","0"
"49678","2023-03-31","Electronics","94","4","306","Credit Card","40","1","Timothy Rodriguez","Female","0"
"49678","2022-10-10","Clothing","73","2","2724","Cash","40","1","Timothy Rodriguez","Female","0"
"47727","2023-04-08","Clothing","100","5","4793","PayPal","22","1","Jennifer Davis","Male","0"
"47727","2022-10-16","Books","467","1","1939","Cash","22","0","Jennifer Davis","Male","0"
"47727","2021-08-21","Home","304","2","2900","Credit Card","22","1","Jennifer Davis","Male","0"
"47727","2022-09-15","Electronics","334","2","776","Cash","22","1","Jennifer Davis","Male","0"
"45374","2021-12-16","Books","492","3","432","PayPal","35","1","Thomas Escobar","Female","0"
"45374","2022-08-13","Books","415","3","4544","Credit Card","35","1","Thomas Escobar","Female","0"
"45374","2021-09-28","Books","263","3","4850","PayPal","35","1","Thomas Escobar","Female","0"
"45374","2022-08-15","Books","224","2","1527","Cash","35","1","Thomas Escobar","Female","0"
"45374","2022-01-22","Electronics","55","4","1590","Cash","35","1","Thomas Escobar","Female","0"
"45374","2021-10-18","Clothing","210","3","2939","Cash","35","1","Thomas Escobar","Female","0"
"45117","2022-09-15","Home","175","5","5033","PayPal","41","0","Terry Villa","Female","1"
"45117","2021-09-27","Books","174","1","3690","Credit Card","41","1","Terry Villa","Female","1"
"45117","2020-11-11","Electronics","273","2","1844","Cash","41","1","Terry Villa","Female","1"
"45117","2021-10-29","Clothing","286","3","5078","Credit Card","41","1","Terry Villa","Female","1"
"45117","2022-10-15","Books","117","1","1449","PayPal","41","1","Terry Villa","Female","1"
"45117","2021-01-22","Home","245","1","3085","PayPal","41","1","Terry Villa","Female","1"
"49143","2023-07-09","Electronics","198","3","1451","PayPal","33","1","Ashley Anderson","Female","0"
"49143","2022-04-23","Electronics","92","1","1263","Cash","33","1","Ashley Anderson","Female","0"
"49143","2023-05-12","Electronics","275","3","1100","Credit Card","33","1","Ashley Anderson","Female","0"
"45902","2022-11-29","Clothing","296","5","2031","PayPal","40","0","Christina Cruz","Male","0"
"45902","2022-05-06","Books","53","4","928","PayPal","40","1","Christina Cruz","Male","0"
"45902","2022-08-30","Clothing","395","5","1498","Credit Card","40","1","Christina Cruz","Male","0"
"46815","2022-08-22","Books","39","1","1563","PayPal","60","1","Anthony Beard","Male","0"
"46815","2023-01-16","Books","180","4","3617","Cash","60","0","Anthony Beard","Male","0"
"46815","2023-02-28","Home","190","5","2924","PayPal","60","1","Anthony Beard","Male","0"
"46815","2020-07-23","Electronics","26","2","4983","Cash","60","0","Anthony Beard","Male","0"
"46815","2022-12-01","Clothing","341","5","4809","Credit Card","60","1","Anthony Beard","Male","0"
"46815","2020-11-20","Clothing","82","3","4367","Credit Card","60","1","Anthony Beard","Male","0"
"46815","2022-06-29","Electronics","179","2","4966","PayPal","60","1","Anthony Beard","Male","0"
"46815","2023-02-20","Electronics","183","5","4652","Credit Card","60","1","Anthony Beard","Male","0"
"48349","2023-09-01","Clothing","64","5","1792","PayPal","29","1","Tyler Ramirez","Female","0"
"48349","2020-10-02","Clothing","74","3","4987","PayPal","29","0","Tyler Ramirez","Female","0"
"48349","2021-03-13","Books","12","1","3649","Cash","29","1","Tyler Ramirez","Female","0"
"48349","2022-01-31","Clothing","22","4","2709","Cash","29","1","Tyler Ramirez","Female","0"
"49060","2023-08-07","Electronics","475","4","257","Cash","27","1","Susan Harmon","Female","0"
"49060","2022-11-10","Electronics","463","3","3279","PayPal","27","0","Susan Harmon","Female","0"
"49060","2022-01-28","Books","104","4","1840","Credit Card","27","0","Susan Harmon","Female","0"
"49060","2022-02-07","Home","120","5","4230","PayPal","27","1","Susan Harmon","Female","0"
"48800","2020-12-14","Books","452","3","1641","Credit Card","49","1","Michael Wallace","Female","0"
"48800","2020-09-07","Clothing","392","1","4640","PayPal","49","0","Michael Wallace","Female","0"
"48800","2022-08-23","Books","149","4","4326","Credit Card","49","1","Michael Wallace","Female","0"
"48800","2020-11-10","Books","417","2","390","PayPal","49","0","Michael Wallace","Female","0"
"48800","2020-03-27","Electronics","302","1","4233","Credit Card","49","0","Michael Wallace","Female","0"
"48800","2021-02-25","Clothing","149","4","937","PayPal","49","1","Michael Wallace","Female","0"
"48800","2022-01-06","Clothing","361","3","3841","Credit Card","49","1","Michael Wallace","Female","0"
"49473","2020-05-23","Electronics","458","1","4746","PayPal","49","0","Stephanie Taylor","Male","0"
"49473","2023-06-10","Home","226","3","3877","PayPal","49","1","Stephanie Taylor","Male","0"
"49473","2023-01-22","Clothing","95","5","2544","Cash","49","0","Stephanie Taylor","Male","0"
"49473","2021-01-18","Electronics","317","4","4444","Cash","49","1","Stephanie Taylor","Male","0"
"49473","2023-05-10","Electronics","396","1","3531","PayPal","49","1","Stephanie Taylor","Male","0"
"49473","2023-07-07","Home","202","5","4235","Credit Card","49","1","Stephanie Taylor","Male","0"
"49473","2023-03-16","Electronics","473","5","2488","PayPal","49","1","Stephanie Taylor","Male","0"
"49473","2023-02-23","Electronics","293","1","2013","PayPal","49","0","Stephanie Taylor","Male","0"
"45063","2023-03-15","Electronics","478","2","2537","Credit Card","52","0","Joshua Roberts","Male","0"
"45063","2023-02-18","Books","439","3","2007","Cash","52","1","Joshua Roberts","Male","0"
"45063","2021-03-03","Home","61","5","4124","Credit Card","52","0","Joshua Roberts","Male","0"
"45063","2021-12-23","Electronics","209","4","1415","Cash","52","1","Joshua Roberts","Male","0"
"45063","2021-02-09","Electronics","51","1","5202","Cash","52","1","Joshua Roberts","Male","0"
"48134","2021-11-19","Clothing","37","3","2522","Credit Card","48","1","Victor Williams","Female","0"
"48134","2021-05-30","Home","221","1","1826","Cash","48","0","Victor Williams","Female","0"
"48134","2023-05-26","Clothing","375","1","2070","Cash","48","1","Victor Williams","Female","0"
"48134","2022-04-08","Clothing","461","1","4240","Credit Card","48","0","Victor Williams","Female","0"
"48134","2020-08-22","Clothing","200","3","4379","PayPal","48","0","Victor Williams","Female","0"
"48134","2021-11-26","Electronics","120","5","4582","Cash","48","0","Victor Williams","Female","0"
"48134","2021-07-29","Electronics","21","5","1207","Credit Card","48","0","Victor Williams","Female","0"
"46530","2023-02-06","Home","16","4","653","PayPal","43","1","Jessica Lewis","Male","0"
"46530","2021-11-04","Electronics","213","3","4086","Cash","43","0","Jessica Lewis","Male","0"
"46530","2022-09-25","Electronics","300","3","2694","Credit Card","43","1","Jessica Lewis","Male","0"
"46530","2022-07-14","Home","452","3","4937","Credit Card","43","1","Jessica Lewis","Male","0"
"46530","2020-08-18","Clothing","98","1","2402","PayPal","43","0","Jessica Lewis","Male","0"
"46530","2023-04-24","Books","361","3","4948","Cash","43","1","Jessica Lewis","Male","0"
"47889","2021-10-06","Home","80","3","4691","PayPal","46","1","Marilyn Campbell","Male","0"
"47889","2023-02-19","Books","461","1","1022","Credit Card","46","0","Marilyn Campbell","Male","0"
"47889","2020-02-21","Clothing","79","1","2635","PayPal","46","1","Marilyn Campbell","Male","0"
"47889","2023-06-09","Electronics","220","5","2277","Credit Card","46","0","Marilyn Campbell","Male","0"
"47889","2022-05-31","Electronics","263","4","3627","PayPal","46","1","Marilyn Campbell","Male","0"
"47889","2020-10-24","Books","496","2","2599","Cash","46","0","Marilyn Campbell","Male","0"
"46687","2022-03-09","Home","289","2","600","PayPal","66","1","Sandra Morris","Female","0"
"46687","2022-09-14","Electronics","347","1","2122","Credit Card","66","0","Sandra Morris","Female","0"
"46687","2023-05-02","Clothing","421","1","4112","Cash","66","1","Sandra Morris","Female","0"
"46687","2021-03-22","Books","222","3","1466","Cash","66","0","Sandra Morris","Female","0"
"46687","2021-01-17","Home","121","1","1010","Cash","66","1","Sandra Morris","Female","0"
"49765","2020-09-17","Clothing","261","2","1781","PayPal","35","0","Kelly Williams","Male","0"
"49765","2023-03-11","Clothing","327","2","4046","PayPal","35","0","Kelly Williams","Male","0"
"49765","2022-02-17","Electronics","492","3","593","PayPal","35","0","Kelly Williams","Male","0"
"49765","2021-09-28","Books","80","5","1704","Credit Card","35","1","Kelly Williams","Male","0"
"49765","2021-07-25","Clothing","294","4","881","PayPal","35","1","Kelly Williams","Male","0"
"49765","2023-07-29","Electronics","137","5","1123","Credit Card","35","1","Kelly Williams","Male","0"
"45752","2023-05-31","Home","356","5","2297","Credit Card","33","1","John Curry","Female","0"
"45752","2022-04-18","Home","139","1","4999","PayPal","33","1","John Curry","Female","0"
"45752","2021-06-02","Electronics","491","4","3111","PayPal","33","1","John Curry","Female","0"
"45752","2021-01-29","Electronics","346","5","330","Cash","33","0","John Curry","Female","0"
"45752","2023-06-24","Home","497","1","1099","Credit Card","33","1","John Curry","Female","0"
"45752","2020-08-17","Books","198","2","4849","Credit Card","33","0","John Curry","Female","0"
"46553","2020-05-08","Books","43","4","4049","Credit Card","43","0","Kayla Santana","Male","0"
"46553","2023-05-25","Electronics","166","5","4591","PayPal","43","1","Kayla Santana","Male","0"
"46553","2021-08-11","Electronics","492","1","478","PayPal","43","0","Kayla Santana","Male","0"
"46553","2021-05-01","Electronics","46","4","2226","Credit Card","43","1","Kayla Santana","Male","0"
"46553","2023-05-13","Clothing","340","2","2195","Credit Card","43","0","Kayla Santana","Male","0"
"48617","2021-11-06","Books","211","3","4990","Cash","18","0","Amber Holt","Female","0"
"48617","2020-06-29","Books","170","3","2169","Credit Card","18","0","Amber Holt","Female","0"
"48617","2021-08-03","Electronics","48","2","1653","Cash","18","1","Amber Holt","Female","0"
"48617","2021-12-02","Home","328","4","1644","Credit Card","18","0","Amber Holt","Female","0"
"48617","2023-07-29","Books","430","2","4060","Cash","18","0","Amber Holt","Female","0"
"48617","2022-08-09","Clothing","159","4","472","Credit Card","18","1","Amber Holt","Female","0"
"49006","2021-05-15","Electronics","470","5","2493","PayPal","32","1","Brandon Barber","Female","1"
"49006","2020-05-04","Clothing","481","5","1335","Credit Card","32","1","Brandon Barber","Female","1"
"49006","2022-07-06","Clothing","464","1","2756","Cash","32","1","Brandon Barber","Female","1"
"49006","2023-08-16","Electronics","42","5","1826","PayPal","32","1","Brandon Barber","Female","1"
"48322","2021-02-20","Home","168","5","3218","Credit Card","31","1","William Kennedy","Male","0"
"48322","2020-10-18","Clothing","15","3","4412","PayPal","31","0","William Kennedy","Male","0"
"48322","2022-05-29","Clothing","423","4","4043","Credit Card","31","0","William Kennedy","Male","0"
"45057","2022-02-15","Home","269","4","2384","Credit Card","29","1","Tommy Smith","Male","0"
"45057","2023-04-25","Home","281","2","3441","Credit Card","29","1","Tommy Smith","Male","0"
"45057","2022-03-04","Electronics","137","2","2587","PayPal","29","1","Tommy Smith","Male","0"
"45057","2022-01-31","Home","280","4","1763","Cash","29","1","Tommy Smith","Male","0"
"45057","2023-06-29","Electronics","193","4","1840","Credit Card","29","1","Tommy Smith","Male","0"
"45057","2020-06-20","Clothing","129","2","162","PayPal","29","0","Tommy Smith","Male","0"
"48428","2020-06-09","Home","322","4","935","Cash","65","0","Timothy Harrington","Female","0"
"48428","2022-11-27","Electronics","387","1","3873","Credit Card","65","1","Timothy Harrington","Female","0"
"48428","2021-03-29","Books","50","4","691","PayPal","65","0","Timothy Harrington","Female","0"
"48428","2020-09-12","Clothing","430","2","556","Cash","65","0","Timothy Harrington","Female","0"
"48428","2022-06-04","Books","144","4","3377","Credit Card","65","1","Timothy Harrington","Female","0"
"45717","2021-07-19","Electronics","138","1","4809","Credit Card","37","0","Ms. Patricia Howard","Female","0"
"45717","2022-05-24","Electronics","140","5","1590","Cash","37","0","Ms. Patricia Howard","Female","0"
"45717","2023-05-23","Books","163","2","3121","Cash","37","1","Ms. Patricia Howard","Female","0"
"45717","2021-09-06","Electronics","259","1","3046","PayPal","37","1","Ms. Patricia Howard","Female","0"
"45717","2022-03-23","Home","69","5","2989","Cash","37","0","Ms. Patricia Howard","Female","0"
"45717","2022-05-03","Books","198","3","668","Credit Card","37","0","Ms. Patricia Howard","Female","0"
"45717","2020-12-13","Home","311","5","3559","Cash","37","0","Ms. Patricia Howard","Female","0"
"45717","2023-09-08","Books","68","3","1868","Credit Card","37","0","Ms. Patricia Howard","Female","0"
"45717","2020-12-15","Books","305","4","1664","PayPal","37","1","Ms. Patricia Howard","Female","0"
"45717","2022-07-23","Electronics","464","1","1364","Credit Card","37","1","Ms. Patricia Howard","Female","0"
"45717","2020-05-29","Home","128","5","718","Credit Card","37","0","Ms. Patricia Howard","Female","0"
"48058","2021-01-24","Clothing","103","5","4051","Credit Card","18","0","Mr. Adam Porter","Female","0"
"48058","2022-10-06","Books","267","3","1379","Cash","18","1","Mr. Adam Porter","Female","0"
"48058","2023-08-13","Electronics","212","5","4323","Cash","18","1","Mr. Adam Porter","Female","0"
"48058","2022-05-29","Home","490","2","4700","PayPal","18","0","Mr. Adam Porter","Female","0"
"48058","2020-12-19","Books","22","1","4464","PayPal","18","0","Mr. Adam Porter","Female","0"
"48058","2020-01-04","Electronics","365","2","1160","Cash","18","1","Mr. Adam Porter","Female","0"
"47924","2021-04-30","Electronics","93","1","2363","Credit Card","49","0","Diane Osborn","Female","1"
"47924","2022-09-05","Home","434","3","3587","PayPal","49","0","Diane Osborn","Female","1"
"47924","2020-11-26","Home","220","3","1990","Credit Card","49","0","Diane Osborn","Female","1"
"45437","2020-03-31","Clothing","199","5","2607","Credit Card","56","1","Drew Gomez","Male","0"
"45437","2020-05-30","Books","453","4","1574","PayPal","56","1","Drew Gomez","Male","0"
"45437","2021-10-20","Electronics","94","1","1835","Credit Card","56","1","Drew Gomez","Male","0"
"45437","2023-04-17","Books","87","4","4541","Credit Card","56","1","Drew Gomez","Male","0"
"48102","2021-12-01","Books","202","1","4968","Credit Card","51","1","Bruce Kelly","Female","0"
"48102","2020-08-03","Electronics","449","3","3856","PayPal","51","1","Bruce Kelly","Female","0"
"48102","2023-08-17","Clothing","90","5","4122","Credit Card","51","0","Bruce Kelly","Female","0"
"48102","2020-06-21","Electronics","307","4","3102","Credit Card","51","1","Bruce Kelly","Female","0"
"48102","2022-06-18","Electronics","18","5","3360","PayPal","51","1","Bruce Kelly","Female","0"
"48102","2023-03-14","Clothing","461","2","1056","Cash","51","1","Bruce Kelly","Female","0"
"48102","2023-09-02","Electronics","355","4","4587","Credit Card","51","1","Bruce Kelly","Female","0"
"48422","2020-11-29","Books","38","4","159","Credit Card","20","1","Sherri Robinson","Female","0"
"48422","2021-01-04","Home","178","3","1889","Cash","20","1","Sherri Robinson","Female","0"
"48422","2022-06-04","Books","454","4","675","PayPal","20","1","Sherri Robinson","Female","0"
"48422","2023-09-11","Clothing","392","1","4331","PayPal","20","0","Sherri Robinson","Female","0"
"49948","2022-08-03","Clothing","196","4","574","Cash","21","0","Jeanne Campos","Male","0"
"49948","2021-12-17","Books","265","4","4928","Credit Card","21","0","Jeanne Campos","Male","0"
"49948","2021-12-24","Home","35","3","2163","Cash","21","1","Jeanne Campos","Male","0"
"49948","2020-05-29","Books","120","3","1610","PayPal","21","1","Jeanne Campos","Male","0"
"49948","2020-10-06","Electronics","93","5","4487","Credit Card","21","1","Jeanne Campos","Male","0"
"49948","2021-12-17","Home","398","1","1887","Cash","21","1","Jeanne Campos","Male","0"
"49948","2020-11-03","Electronics","482","4","1621","PayPal","21","1","Jeanne Campos","Male","0"
"49948","2023-08-30","Books","400","3","3931","PayPal","21","1","Jeanne Campos","Male","0"
"49572","2020-05-05","Clothing","32","2","1880","Credit Card","20","1","Frank Winters","Male","1"
"49572","2021-08-20","Electronics","103","4","3823","Cash","20","0","Frank Winters","Male","1"
"49572","2020-02-26","Home","71","1","575","Cash","20","0","Frank Winters","Male","1"
"49572","2021-12-03","Electronics","215","3","217","Cash","20","0","Frank Winters","Male","1"
"49572","2021-09-08","Home","354","1","3465","Credit Card","20","1","Frank Winters","Male","1"
"49572","2021-07-07","Home","427","1","3862","Credit Card","20","0","Frank Winters","Male","1"
"49572","2023-06-15","Books","49","4","3361","Cash","20","1","Frank Winters","Male","1"
"49408","2021-03-15","Home","430","3","4317","Cash","18","1","Jordan Sanchez","Female","0"
"49408","2022-09-24","Electronics","191","2","433","Credit Card","18","1","Jordan Sanchez","Female","0"
"49408","2022-02-20","Books","487","2","1355","Cash","18","0","Jordan Sanchez","Female","0"
"49408","2023-04-20","Clothing","294","3","2563","PayPal","18","0","Jordan Sanchez","Female","0"
"49408","2021-10-05","Books","22","1","4436","Cash","18","1","Jordan Sanchez","Female","0"
"49408","2022-01-16","Electronics","210","5","677","Credit Card","18","1","Jordan Sanchez","Female","0"
"48785","2023-08-11","Books","210","1","1500","Credit Card","38","1","Roger Patterson","Female","1"
"48785","2021-10-03","Clothing","239","3","2745","Cash","38","0","Roger Patterson","Female","1"
"48785","2023-02-25","Books","191","1","2376","Cash","38","0","Roger Patterson","Female","1"
"48785","2022-06-10","Clothing","393","3","667","PayPal","38","1","Roger Patterson","Female","1"
"48785","2022-06-04","Clothing","135","2","481","Cash","38","1","Roger Patterson","Female","1"
"48785","2023-04-08","Home","158","3","4840","Cash","38","1","Roger Patterson","Female","1"
"46892","2020-07-14","Clothing","199","2","3149","Credit Card","70","0","Judith Smith","Male","0"
"46892","2023-07-18","Home","426","2","3105","Credit Card","70","1","Judith Smith","Male","0"
"46892","2022-04-23","Books","114","1","1807","PayPal","70","0","Judith Smith","Male","0"
"46892","2022-02-03","Home","248","2","1185","Cash","70","1","Judith Smith","Male","0"
"46892","2023-09-06","Books","211","3","3773","Cash","70","1","Judith Smith","Male","0"
"49332","2020-08-04","Clothing","356","1","2075","Credit Card","25","1","Corey Diaz","Male","0"
"49332","2022-03-21","Clothing","430","3","3008","PayPal","25","1","Corey Diaz","Male","0"
"49332","2022-07-09","Home","133","5","1044","PayPal","25","0","Corey Diaz","Male","0"
"49332","2020-06-30","Home","384","2","3262","Credit Card","25","0","Corey Diaz","Male","0"
"49332","2021-11-13","Home","202","2","2986","Credit Card","25","1","Corey Diaz","Male","0"
"49332","2020-11-15","Home","381","1","3038","Credit Card","25","1","Corey Diaz","Male","0"
"49332","2022-02-16","Home","482","4","308","PayPal","25","1","Corey Diaz","Male","0"
"46799","2020-12-14","Home","247","5","3532","Credit Card","22","1","Robert Dickerson","Female","0"
"46799","2022-03-12","Home","330","4","4651","Credit Card","22","0","Robert Dickerson","Female","0"
"46799","2022-08-15","Clothing","51","3","1961","PayPal","22","0","Robert Dickerson","Female","0"
"46799","2022-10-02","Clothing","431","3","188","Credit Card","22","1","Robert Dickerson","Female","0"
"46799","2020-11-28","Home","357","3","4002","PayPal","22","1","Robert Dickerson","Female","0"
"46799","2021-09-28","Electronics","132","1","2436","Credit Card","22","1","Robert Dickerson","Female","0"
"46799","2022-09-07","Home","468","2","4311","Cash","22","1","Robert Dickerson","Female","0"
"46799","2023-04-04","Books","108","1","3106","Cash","22","1","Robert Dickerson","Female","0"
"46799","2023-07-23","Electronics","329","5","1080","Cash","22","0","Robert Dickerson","Female","0"
"47841","2021-09-23","Home","208","4","595","Credit Card","21","0","Elizabeth Phillips","Female","0"
"47841","2020-05-21","Home","253","4","2061","Credit Card","21","1","Elizabeth Phillips","Female","0"
"48561","2022-06-09","Books","237","5","4998","Credit Card","55","0","Denise Turner","Female","0"
"48561","2021-11-08","Home","308","5","3505","Credit Card","55","0","Denise Turner","Female","0"
"48561","2021-11-21","Books","429","4","2101","Credit Card","55","0","Denise Turner","Female","0"
"48561","2022-05-28","Clothing","348","4","1520","Cash","55","0","Denise Turner","Female","0"
"48561","2022-12-11","Clothing","98","5","2185","Credit Card","55","1","Denise Turner","Female","0"
"45872","2021-10-27","Clothing","155","5","2586","Cash","41","1","Monica Carroll","Male","0"
"45872","2020-02-13","Clothing","193","4","4938","Credit Card","41","0","Monica Carroll","Male","0"
"45872","2020-09-24","Home","254","1","2334","PayPal","41","1","Monica Carroll","Male","0"
"45872","2023-02-05","Clothing","409","5","1886","Cash","41","1","Monica Carroll","Male","0"
"45872","2020-02-16","Home","500","2","4922","Credit Card","41","0","Monica Carroll","Male","0"
"45872","2023-03-03","Electronics","285","3","4668","PayPal","41","1","Monica Carroll","Male","0"
"47335","2021-01-03","Books","140","3","2417","Cash","42","0","Brittany Forbes","Male","0"
"47335","2022-07-19","Electronics","72","1","2063","Cash","42","0","Brittany Forbes","Male","0"
"47335","2020-08-18","Home","119","5","2428","PayPal","42","1","Brittany Forbes","Male","0"
"47335","2020-05-23","Home","162","4","3712","Credit Card","42","1","Brittany Forbes","Male","0"
"47335","2022-03-23","Electronics","497","4","5116","Credit Card","42","0","Brittany Forbes","Male","0"
"47335","2020-01-29","Books","21","2","440","Cash","42","1","Brittany Forbes","Male","0"
"48114","2023-09-09","Clothing","471","1","881","Cash","68","1","Gina Yates","Male","0"
"48114","2023-04-08","Books","363","2","1733","Credit Card","68","0","Gina Yates","Male","0"
"48114","2022-07-05","Home","429","2","2203","Credit Card","68","0","Gina Yates","Male","0"
"48114","2022-07-01","Clothing","245","1","3722","PayPal","68","0","Gina Yates","Male","0"
"48114","2021-12-05","Clothing","217","3","2504","Credit Card","68","1","Gina Yates","Male","0"
"47201","2022-11-01","Home","331","2","3163","Cash","65","1","Joan Melton","Male","0"
"45830","2021-03-29","Clothing","368","2","4259","PayPal","35","1","Elizabeth Bartlett","Female","0"
"45830","2023-03-29","Books","367","3","3512","Cash","35","1","Elizabeth Bartlett","Female","0"
"45830","2023-05-18","Clothing","197","3","333","Credit Card","35","0","Elizabeth Bartlett","Female","0"
"45830","2020-12-07","Books","12","5","4037","PayPal","35","1","Elizabeth Bartlett","Female","0"
"45830","2020-10-04","Clothing","233","5","3866","Cash","35","1","Elizabeth Bartlett","Female","0"
"45830","2022-01-24","Home","158","5","1335","Cash","35","1","Elizabeth Bartlett","Female","0"
"47596","2021-03-31","Home","417","2","1641","Credit Card","20","1","Connie Jackson MD","Female","0"
"47596","2020-11-27","Home","156","4","3724","Cash","20","1","Connie Jackson MD","Female","0"
"47596","2021-04-29","Home","393","5","3270","Cash","20","1","Connie Jackson MD","Female","0"
"47596","2020-02-24","Home","456","3","1348","Cash","20","0","Connie Jackson MD","Female","0"
"47596","2021-03-27","Home","273","2","2026","Credit Card","20","0","Connie Jackson MD","Female","0"
"47596","2022-05-13","Electronics","388","1","3437","Cash","20","0","Connie Jackson MD","Female","0"
"48354","2022-06-02","Home","86","3","4390","PayPal","64","0","Mark Morris","Female","0"
"48354","2022-08-16","Books","80","2","1663","Credit Card","64","0","Mark Morris","Female","0"
"48354","2022-04-12","Clothing","346","5","3615","Credit Card","64","0","Mark Morris","Female","0"
"48354","2020-08-26","Electronics","354","2","2827","Credit Card","64","0","Mark Morris","Female","0"
"45898","2022-12-22","Home","419","3","2074","Cash","53","1","Sharon Chandler","Female","0"
"45898","2021-06-06","Clothing","192","5","5135","Cash","53","0","Sharon Chandler","Female","0"
"45898","2020-03-29","Clothing","51","5","1736","PayPal","53","0","Sharon Chandler","Female","0"
"48321","2021-07-03","Home","320","1","1668","Cash","54","1","Christopher Moore","Female","0"
"48321","2022-09-07","Books","180","4","1911","Cash","54","0","Christopher Moore","Female","0"
"48321","2021-02-27","Electronics","322","2","1273","Cash","54","0","Christopher Moore","Female","0"
"48321","2023-05-01","Electronics","67","5","5028","Cash","54","1","Christopher Moore","Female","0"
"49159","2020-11-20","Clothing","117","5","1935","Cash","66","0","Jeffery Mann","Female","0"
"49159","2021-12-27","Books","399","3","4371","PayPal","66","1","Jeffery Mann","Female","0"
"49159","2022-04-16","Electronics","106","5","3104","Credit Card","66","0","Jeffery Mann","Female","0"
"49159","2023-04-09","Clothing","487","1","1000","Credit Card","66","0","Jeffery Mann","Female","0"
"49159","2022-12-20","Books","345","4","1617","Credit Card","66","1","Jeffery Mann","Female","0"
"49159","2022-06-30","Electronics","297","5","4053","PayPal","66","1","Jeffery Mann","Female","0"
"49159","2023-07-22","Electronics","109","2","3514","Credit Card","66","1","Jeffery Mann","Female","0"
"48295","2023-05-15","Home","108","5","4162","Cash","63","1","Cheyenne Hodge","Female","0"
"48295","2023-03-03","Home","462","3","3535","PayPal","63","1","Cheyenne Hodge","Female","0"
"48295","2023-07-06","Home","423","1","1208","PayPal","63","1","Cheyenne Hodge","Female","0"
"49990","2022-03-11","Home","194","1","4367","Cash","41","0","Kevin Anderson","Male","1"
"49990","2022-11-01","Home","289","4","3419","PayPal","41","1","Kevin Anderson","Male","1"
"49990","2022-05-05","Electronics","213","5","3292","Credit Card","41","0","Kevin Anderson","Male","1"
"49990","2021-09-17","Electronics","473","1","2966","Credit Card","41","1","Kevin Anderson","Male","1"
"45177","2021-01-28","Electronics","238","5","1122","PayPal","65","1","John Rodriguez","Male","0"
"45177","2022-06-03","Home","493","5","3006","Credit Card","65","1","John Rodriguez","Male","0"
"45177","2022-06-19","Clothing","237","2","5069","PayPal","65","1","John Rodriguez","Male","0"
"46753","2023-02-18","Books","338","4","4294","Credit Card","27","1","Lawrence Gordon","Female","0"
"46753","2023-03-22","Clothing","308","2","5032","Credit Card","27","0","Lawrence Gordon","Female","0"
"46753","2023-06-13","Clothing","48","5","4973","PayPal","27","0","Lawrence Gordon","Female","0"
"46753","2023-06-20","Home","365","1","1475","PayPal","27","1","Lawrence Gordon","Female","0"
"46753","2020-12-09","Electronics","108","1","1360","PayPal","27","1","Lawrence Gordon","Female","0"
"46535","2020-06-24","Home","52","1","1007","Credit Card","68","1","Mark Andrade","Female","0"
